match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,Tkl,TklW,TklDef 3rd,TklMid 3rd,TklAtt 3rd,vsdribTkl,vsdribAttmp,vsdribTkl%,vsdribPast,Press,Succ,%,PressDef 3rd,PressMid 3rd,PressAtt 3rd,Blocks,ShAttmp,ShSv,Pass,Int,Tkl+Int,Clr,Err
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Jorginho,8.0,DM,29-178,90,1,0,1,0,0,0,0,,0,14,5,35.7,5,8,1,2,0,0,2,2,3,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Leonardo Spinazzola,4.0,"LB,WB",28-083,90,1,0,1,0,0,0,0,,0,16,3,18.8,7,7,2,2,0,0,2,1,2,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Giorgio Chiellini,3.0,CB,36-306,23,0,0,0,0,0,0,0,,0,2,1,50.0,1,1,0,0,0,0,0,0,0,2,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Francesco Acerbi,15.0,CB,33-126,67,0,0,0,0,0,0,0,,0,9,4,44.4,6,3,0,2,1,0,1,3,3,1,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Leonardo Bonucci,19.0,CB,34-046,90,0,0,0,0,0,0,0,,0,3,0,0.0,1,2,0,0,0,0,0,1,1,3,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Giovanni Di Lorenzo,2.0,"RB,WB",27-316,90,2,2,1,1,0,0,0,,0,15,7,46.7,6,8,1,4,0,0,4,1,3,4,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Gianluigi Donnarumma,21.0,GK,22-111,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,16 Players,,,,990,11,8,6,3,2,2,7,28.6,5,162,42,25.9,40,90,32,17,1,0,16,15,26,10,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Breel Embolo,7.0,FW,24-122,90,0,0,0,0,0,0,1,0.0,1,27,5,18.5,2,7,18,0,0,0,0,0,0,1,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Haris Seferović,9.0,FW,29-114,45,0,0,0,0,0,0,0,,0,9,3,33.3,1,5,3,0,0,0,0,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Mario Gavranović,19.0,FW,31-204,45,0,0,0,0,0,0,0,,0,17,6,35.3,1,6,10,0,0,0,0,0,0,1,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Xherdan Shaqiri,23.0,AM,29-249,75,0,0,0,0,0,0,0,,0,16,1,6.3,4,6,6,0,0,0,0,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Ruben Vargas,11.0,AM,22-315,15,1,1,1,0,0,0,0,,0,2,1,50.0,1,0,1,0,0,0,0,0,1,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Granit Xhaka,10.0,DM,28-262,90,3,3,2,1,0,0,0,,0,10,5,50.0,4,5,1,4,2,0,2,1,4,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Remo Freuler,8.0,DM,29-062,83,1,0,0,1,0,0,2,0.0,2,24,4,16.7,10,8,6,0,0,0,0,0,1,2,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Djibril Sow,15.0,DM,24-130,7,1,1,0,0,1,0,0,,0,2,1,50.0,0,0,2,0,0,0,0,1,2,1,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Ricardo Rodríguez,13.0,"WB,CB",28-295,90,1,0,0,0,1,0,0,,0,7,1,14.3,6,0,1,2,1,0,1,1,2,4,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Kevin Mbabu,2.0,WB,26-058,57,3,2,2,1,0,2,4,50.0,2,16,6,37.5,6,6,4,1,0,0,1,1,4,3,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Silvan Widmer,3.0,WB,28-103,33,2,1,0,2,0,1,1,100.0,0,7,2,28.6,1,5,1,0,0,0,0,3,5,1,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Manuel Akanji,5.0,CB,25-332,90,2,2,0,2,0,2,3,66.7,1,15,7,46.7,4,10,1,3,1,1,2,2,4,6,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Fabian Schär,22.0,CB,29-178,57,1,1,0,1,0,0,0,,0,13,3,23.1,7,6,0,1,0,0,1,2,3,3,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Steven Zuber,14.0,WB,29-303,33,0,0,0,0,0,0,1,0.0,1,4,1,25.0,0,1,3,0,0,0,0,0,0,1,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Nico Elvedi,4.0,CB,24-259,90,1,1,1,0,0,0,1,0.0,1,15,2,13.3,9,4,2,1,0,0,1,1,2,4,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Yann Sommer,1.0,GK,32-181,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,16 Players,,,,990,16,12,6,8,2,5,13,38.5,8,184,48,26.1,56,69,59,12,4,1,8,12,28,27,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Piotr Zieliński,20.0,"FW,DM",27-025,84,0,0,0,0,0,0,1,0.0,1,16,7,43.8,1,4,11,1,0,0,1,1,1,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Karol Świderski,11.0,DM,24-142,6,0,0,0,0,0,0,0,,0,1,1,100.0,0,0,1,0,0,0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Robert Lewandowski,9.0,FW,32-297,90,0,0,0,0,0,0,0,,0,22,9,40.9,0,2,20,1,0,0,1,0,0,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Karol Linetty,8.0,CM,26-132,73,2,1,2,0,0,1,2,50.0,1,17,4,23.5,6,5,6,0,0,0,0,1,3,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Przemysław Frankowski,19.0,CM,26-063,17,0,0,0,0,0,0,0,,0,12,2,16.7,0,4,8,0,0,0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Mateusz Klich,14.0,CM,31-001,84,1,0,0,0,1,0,3,0.0,3,32,6,18.8,3,18,11,2,2,0,0,0,1,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Jakub Moder,16.0,CM,22-068,6,0,0,0,0,0,0,0,,0,3,0,0.0,0,3,0,0,0,0,0,0,0,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Grzegorz Krychowiak,10.0,"DM,FW",31-136,61,0,0,0,0,0,0,1,0.0,1,13,3,23.1,2,5,6,0,0,0,0,1,1,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Maciej Rybus,13.0,WB,31-299,73,0,0,0,0,0,0,1,0.0,1,11,2,18.2,2,6,3,1,1,0,0,2,2,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Tymoteusz Puchacz,26.0,WB,22-142,17,0,0,0,0,0,0,0,,0,2,1,50.0,1,1,0,0,0,0,0,1,1,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Kamil Jóźwiak,21.0,WB,23-053,90,5,5,0,3,2,1,2,50.0,1,30,10,33.3,4,17,9,1,0,0,1,1,6,0,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Jan Bednarek,5.0,CB,25-063,90,1,1,1,0,0,0,0,,0,2,1,50.0,0,2,0,2,1,0,1,0,1,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Kamil Glik,15.0,CB,33-131,90,1,1,0,1,0,0,0,,0,5,2,40.0,0,5,0,2,2,0,0,1,2,5,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Bartosz Bereszyński,18.0,CB,28-337,90,2,2,1,1,0,1,2,50.0,1,15,5,33.3,8,3,4,3,0,0,3,2,4,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Wojciech Szczęsny,1.0,GK,31-057,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,15 Players,,,,961,12,10,4,5,3,3,12,25.0,9,181,53,29.3,27,75,79,13,6,0,7,10,22,12,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Ondrej Duda,8.0,FW,26-191,89,1,1,1,0,0,1,3,33.3,2,39,5,12.8,11,24,4,3,0,0,3,0,1,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Ján Greguš,6.0,FW,30-136,1,0,0,0,0,0,0,0,,0,2,1,50.0,1,1,0,0,0,0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Róbert Mak,20.0,LW,30-098,86,0,0,0,0,0,0,2,0.0,2,25,4,16.0,12,9,4,1,0,0,1,1,1,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Tomáš Suslov,10.0,LW,19-007,4,0,0,0,0,0,0,0,,0,3,0,0.0,0,2,1,0,0,0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Lukáš Haraslín,18.0,RW,25-019,86,3,1,3,0,0,0,0,,0,14,4,28.6,10,1,3,0,0,0,0,0,3,3,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Michal Ďuriš,21.0,RW,33-013,4,0,0,0,0,0,0,0,,0,2,1,50.0,2,0,0,0,0,0,0,0,0,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Marek Hamšík,17.0,AM,33-322,90,1,1,1,0,0,0,0,,0,16,3,18.8,4,8,4,2,0,0,2,0,1,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Jakub Hromada,25.0,DM,25-020,78,1,1,0,1,0,0,0,,0,28,7,25.0,11,15,2,3,0,0,3,3,4,2,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Patrik Hrošovský,13.0,DM,29-053,12,0,0,0,0,0,0,0,,0,10,0,0.0,8,2,0,1,0,0,1,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Juraj Kucka,19.0,DM,34-108,90,1,1,1,0,0,1,4,25.0,3,31,12,38.7,20,10,1,4,1,0,3,5,6,3,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Tomáš Hubočan,15.0,LB,35-270,90,3,2,1,2,0,2,2,100.0,0,27,6,22.2,16,10,1,4,0,0,4,3,6,2,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Milan Škriniar,14.0,CB,26-123,90,1,0,1,0,0,1,1,100.0,0,10,1,10.0,8,2,0,3,2,0,1,3,4,8,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Ľubomír Šatka,5.0,CB,25-194,90,1,0,1,0,0,0,0,,0,7,2,28.6,7,0,0,0,0,0,0,5,6,4,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Peter Pekarík,2.0,RB,34-227,78,0,0,0,0,0,0,0,,0,16,2,12.5,10,6,0,0,0,0,0,3,3,3,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Martin Koscelník,24.0,RB,26-104,12,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,2,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Martin Dúbravka,1.0,GK,32-150,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,16 Players,,,,990,12,7,9,3,0,5,12,41.7,7,232,48,20.7,122,90,20,21,3,0,18,23,35,29,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Kieffer Moore,13.0,FW,28-308,90,0,0,0,0,0,0,1,0.0,1,17,4,23.5,1,12,4,0,0,0,0,0,0,4,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Daniel James,20.0,LM,23-214,74,0,0,0,0,0,0,0,,0,10,1,10.0,0,7,3,0,0,0,0,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,David Brooks,19.0,RM,23-339,16,0,0,0,0,0,0,0,,0,4,1,25.0,1,0,3,0,0,0,0,0,0,1,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Aaron Ramsey,10.0,CM,30-168,89,1,0,0,0,1,0,1,0.0,1,17,3,17.6,5,9,3,1,0,0,1,2,3,1,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Ethan Ampadu,15.0,CM,20-271,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Joe Morrell,16.0,CM,24-160,90,0,0,0,0,0,0,1,0.0,1,14,2,14.3,6,6,2,1,0,0,1,1,1,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Gareth Bale,11.0,"RM,LM",31-331,90,0,0,0,0,0,0,0,,0,10,1,10.0,0,5,5,1,0,0,1,1,1,1,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Joe Allen,7.0,DM,31-090,90,1,1,0,1,0,0,1,0.0,1,15,5,33.3,4,9,2,0,0,0,0,1,2,2,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Ben Davies,4.0,LB,28-049,90,2,1,2,0,0,2,2,100.0,0,10,3,30.0,7,2,1,2,2,0,0,1,3,6,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Joe Rodon,6.0,CB,23-233,90,1,1,1,0,0,1,1,100.0,0,14,4,28.6,10,4,0,1,1,0,0,2,3,4,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Chris Mepham,22.0,CB,23-219,90,3,1,2,1,0,2,2,100.0,0,17,4,23.5,10,7,0,3,2,0,1,0,3,2,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Connor Roberts,14.0,RB,25-262,90,1,0,1,0,0,1,2,50.0,1,12,4,33.3,8,2,2,1,1,0,0,0,1,2,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Danny Ward,12.0,GK,27-355,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,13 Players,,,,990,9,4,6,2,1,6,11,54.5,5,140,32,22.9,52,63,25,10,6,0,4,8,17,23,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Breel Embolo,7.0,FW,24-118,90,1,0,1,0,0,0,1,0.0,1,17,6,35.3,3,6,8,1,0,0,1,1,2,1,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Haris Seferović,9.0,FW,29-110,83,0,0,0,0,0,0,0,,0,5,1,20.0,2,2,1,2,2,0,0,0,0,0,0
