match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,TotTouches,TouchDef Pen,TouchDef 3rd,TouchMid 3rd,TouchAtt 3rd,TouchAtt Pen,TouchLive,DribSucc,DribAtt,DribSucc%,#Playerslost,nutMegs,Carries,CarryTotDist,CarryPrgDist,CarryProg,Carry1/3,CPA,CarryMis,CarryDis,RecTarg,Rec,Rec%,RecProg
e33c4403,"Saturday June 19, 2021",18:00,Portugal,h,Raphaël Guerreiro,5.0,LB,27-179,90,62,3,21,31,16,1,54,0,0,,0,0,35,177,105,2,1,0,0,0,43,42,97.7,1
e33c4403,"Saturday June 19, 2021",18:00,Portugal,h,Rúben Dias,4.0,CB,24-036,90,64,24,42,20,4,2,63,0,0,,0,0,35,162,49,0,0,0,0,0,44,44,100.0,0
e33c4403,"Saturday June 19, 2021",18:00,Portugal,h,Pepe,3.0,CB,38-113,90,56,10,27,26,4,2,55,0,0,,0,0,38,256,119,5,0,0,0,1,39,37,94.9,1
e33c4403,"Saturday June 19, 2021",18:00,Portugal,h,Nélson Semedo,2.0,RB,27-215,90,54,2,11,30,16,1,46,1,3,33.3,2,0,36,183,93,5,0,1,1,0,41,39,95.1,2
e33c4403,"Saturday June 19, 2021",18:00,Portugal,h,Rui Patrício,1.0,GK,33-124,90,28,26,28,0,0,0,17,0,0,,0,0,10,47,15,0,0,0,0,0,9,9,100.0,0
e33c4403,"Saturday June 19, 2021",18:00,Portugal,h,15 Players,,,,990,538,76,180,267,121,16,488,6,15,40.0,9,0,348,1821,894,29,10,1,7,8,407,373,91.6,29
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Serge Gnabry,10.0,FW,25-340,86,41,0,3,24,17,5,38,2,3,66.7,3,0,31,182,100,4,1,1,2,1,44,26,59.1,7
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Leroy Sané,19.0,FW,25-159,4,6,0,0,2,4,1,6,0,0,,0,0,6,15,13,1,0,0,0,1,7,6,85.7,2
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Kai Havertz,7.0,AM,22-008,72,29,1,1,10,19,8,29,0,1,0.0,0,0,23,61,35,3,1,1,3,0,31,22,71.0,10
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Leon Goretzka,18.0,AM,26-133,18,16,1,3,10,4,1,16,0,0,,0,0,12,89,80,3,1,1,1,0,15,13,86.7,0
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Thomas Müller,25.0,AM,31-279,90,58,2,6,23,31,7,58,1,1,100.0,1,0,41,158,116,6,2,0,3,0,53,45,84.9,13
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Toni Kroos,8.0,"DM,CM",31-166,90,99,0,9,81,13,1,93,0,0,,0,0,78,361,182,13,0,0,0,1,85,81,95.3,0
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,İlkay Gündoğan,21.0,DM,30-238,72,68,0,7,58,7,0,68,0,0,,0,0,54,274,139,5,1,0,0,0,56,55,98.2,0
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Niklas Süle,15.0,"CB,DM",25-289,18,9,1,6,3,0,0,9,0,0,,0,0,6,63,11,0,0,0,0,0,6,6,100.0,0
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Robin Gosens,20.0,WB,26-349,62,44,0,7,11,29,6,43,0,1,0.0,0,0,30,94,55,4,1,0,2,0,40,36,90.0,12
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Marcel Halstenberg,3.0,WB,29-265,28,15,1,7,5,3,1,11,0,0,,0,0,5,23,2,0,0,0,0,1,7,4,57.1,0
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Joshua Kimmich,6.0,WB,26-131,90,63,1,9,27,32,3,59,0,1,0.0,0,0,50,311,153,5,3,0,3,1,55,52,94.5,3
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Antonio Rüdiger,2.0,CB,28-108,90,69,10,25,47,4,1,69,0,1,0.0,0,0,55,364,216,8,1,0,0,1,54,53,98.1,0
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Mats Hummels,5.0,CB,32-185,62,43,4,17,28,0,0,41,0,0,,0,0,25,169,93,4,0,0,0,0,26,25,96.2,0
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Emre Can,23.0,"CB,CM",27-158,28,27,0,4,24,0,0,27,0,0,,0,0,22,102,19,0,0,0,1,1,25,25,100.0,1
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Matthias Ginter,4.0,CB,27-151,90,77,8,31,44,9,0,77,1,1,100.0,1,0,57,321,157,7,2,0,0,0,64,63,98.4,0
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,Manuel Neuer,1.0,GK,35-084,90,32,27,32,0,0,0,27,0,0,,0,0,22,97,47,0,0,0,0,0,23,23,100.0,0
e33c4403,"Saturday June 19, 2021",18:00,Portugal,a,16 Players,,,,990,696,56,167,397,172,34,671,4,9,44.4,5,0,517,2684,1418,63,13,3,15,7,591,535,90.5,48
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Romelu Lukaku,9.0,FW,28-030,90,32,0,2,14,18,5,31,1,3,33.3,1,0,26,64,16,1,0,1,5,4,44,26,59.1,10
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Yannick Carrasco,11.0,AM,27-281,76,39,0,1,22,23,5,38,4,7,57.1,4,0,39,136,91,7,2,1,4,4,49,36,73.5,5
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Dennis Praet,26.0,AM,27-029,14,7,0,0,5,3,0,7,0,2,0.0,0,0,4,27,13,1,0,0,0,0,10,7,70.0,1
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Dries Mertens,14.0,AM,34-037,71,22,0,1,10,13,1,20,0,1,0.0,0,0,16,70,48,3,1,0,0,3,19,13,68.4,3
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Eden Hazard,10.0,AM,30-156,19,15,0,0,12,4,0,15,3,3,100.0,3,2,16,93,53,4,1,0,0,1,15,12,80.0,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Youri Tielemans,8.0,DM,24-036,90,104,3,19,71,18,0,103,1,1,100.0,1,0,77,265,166,8,1,0,2,0,96,93,96.9,4
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Leander Dendoncker,19.0,DM,26-058,90,77,4,14,49,15,1,73,0,1,0.0,0,0,47,238,68,5,0,0,1,0,56,54,96.4,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Thorgan Hazard,16.0,WB,28-075,90,108,2,32,57,24,2,95,3,3,100.0,3,1,61,160,86,3,0,0,0,2,83,81,97.6,3
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Timothy Castagne,21.0,WB,25-189,26,12,1,2,8,2,0,11,0,0,,0,0,8,19,9,0,0,0,0,0,11,9,81.8,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Thomas Meunier,15.0,WB,29-273,64,63,1,10,32,26,2,50,1,2,50.0,2,0,32,165,93,4,3,0,0,0,42,36,85.7,2
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Jan Vertonghen,5.0,CB,34-049,76,107,8,47,63,1,0,106,1,1,100.0,1,0,78,313,129,4,1,0,0,0,88,87,98.9,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Thomas Vermaelen,3.0,CB,35-210,14,22,1,8,15,0,0,22,0,0,,0,0,15,73,3,0,0,0,0,0,17,17,100.0,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Dedryck Boyata,4.0,CB,30-196,90,102,8,51,55,0,0,100,0,0,,0,0,77,269,87,1,0,0,0,0,85,83,97.6,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Toby Alderweireld,2.0,CB,32-102,90,115,8,34,83,3,0,110,0,0,,0,0,90,479,251,14,1,0,0,1,98,98,100.0,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,Thibaut Courtois,1.0,GK,29-032,90,40,37,39,1,0,0,31,0,0,,0,0,20,120,27,0,0,0,0,0,23,23,100.0,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,h,15 Players,,,,990,865,73,260,497,150,16,812,14,24,58.3,15,3,606,2491,1140,55,10,2,12,15,736,675,91.7,28
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Artem Dzyuba,22.0,FW,32-294,90,37,1,1,17,19,3,34,0,0,,0,0,12,47,34,2,0,1,2,1,54,24,44.4,5
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Daler Kuzyaev,23.0,LW,28-148,29,11,0,2,8,2,0,11,0,0,,0,0,9,25,13,0,0,0,0,1,12,9,75.0,2
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Denis Cheryshev,6.0,"LW,CM",30-168,33,8,0,2,4,4,2,8,0,1,0.0,0,0,5,18,17,1,1,0,1,0,6,3,50.0,2
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Aleksei Miranchuk,15.0,CM,25-238,28,10,0,0,3,7,2,7,0,2,0.0,0,1,5,9,1,0,0,0,0,0,6,5,83.3,2
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Roman Zobnin,11.0,"RW,CM",27-121,62,27,0,4,12,13,0,27,0,0,,0,0,15,82,50,4,1,0,2,1,27,18,66.7,3
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Maksim Mukhin,26.0,CM,19-220,28,12,1,4,6,2,0,12,0,0,,0,0,6,56,8,1,0,0,0,0,4,4,100.0,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Aleksandr Golovin,17.0,"AM,DM",25-013,90,48,0,7,22,21,4,43,2,2,100.0,2,1,27,149,43,2,0,1,0,3,26,21,80.8,3
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Magomed Ozdoyev,7.0,DM,28-219,90,46,3,18,18,11,0,45,0,0,,0,0,23,84,37,1,1,0,0,1,31,23,74.2,2
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Dmitri Barinov,8.0,DM,24-274,45,20,2,9,11,1,0,20,1,1,100.0,1,1,11,32,22,0,0,0,0,0,10,10,100.0,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Igor Diveev,3.0,"CB,DM",21-258,45,37,0,16,19,3,0,34,0,0,,0,0,21,70,31,1,0,0,0,0,25,25,100.0,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Yuri Zhirkov,18.0,LB,37-296,42,19,0,7,11,2,0,18,0,0,,0,0,16,76,35,0,0,0,0,0,14,13,92.9,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Vyacheslav Karavayev,4.0,"WB,LB",26-023,48,21,2,6,11,5,0,17,0,0,,0,0,10,64,28,1,0,0,0,0,16,11,68.8,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Georgi Dzhikiya,14.0,CB,27-203,90,55,10,26,31,1,0,53,0,0,,0,0,34,293,100,4,1,0,0,0,38,36,94.7,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Andrei Semyonov,5.0,CB,32-080,90,60,9,32,31,1,0,60,0,0,,0,0,34,189,57,1,0,0,0,0,44,44,100.0,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Mário Fernandes,2.0,"RB,WB",30-266,90,55,2,13,25,20,1,42,0,1,0.0,0,0,27,109,42,2,1,0,0,0,36,28,77.8,1
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,Anton Shunin,1.0,GK,34-136,90,31,27,31,0,0,0,25,0,0,,0,0,17,82,36,0,0,0,0,0,18,18,100.0,0
e594174b,"Saturday June 12, 2021",22:00,Belgium,a,16 Players,,,,990,497,57,178,229,112,12,456,3,7,42.9,3,3,272,1385,554,20,5,2,5,7,367,292,79.6,20
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Alexander Isak,11.0,FW,21-275,67,24,2,3,11,12,5,23,2,3,66.7,2,0,14,98,80,4,1,2,3,2,27,16,59.3,1
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Marcus Berg,9.0,FW,34-310,23,10,0,1,6,4,0,10,0,0,,0,0,4,13,6,1,0,0,1,1,13,7,53.8,1
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Robin Quaison,22.0,FW,27-257,54,12,1,2,8,3,2,12,1,2,50.0,1,0,9,36,16,1,1,1,0,0,20,8,40.0,3
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Dejan Kulusevski,21.0,FW,21-059,36,17,0,2,5,11,4,17,0,1,0.0,0,0,11,120,94,4,1,1,1,1,23,15,65.2,4
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Emil Forsberg,10.0,LM,29-243,77,35,1,6,13,17,2,32,1,1,100.0,1,0,18,84,58,4,1,0,2,3,21,15,71.4,2
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Viktor Claesson,17.0,LM,29-172,13,16,0,6,2,8,3,15,0,0,,0,0,3,9,7,0,0,0,1,0,9,8,88.9,3
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Seb Larsson,7.0,RM,36-017,90,45,5,14,16,16,1,36,0,0,,0,0,12,39,14,2,1,1,1,1,24,20,83.3,2
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Albin Ekdal,8.0,DM,31-330,90,30,4,9,16,7,0,29,0,0,,0,0,12,73,38,2,2,0,0,2,10,10,100.0,0
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Kristoffer Olsson,20.0,DM,25-358,90,37,3,9,19,11,0,37,1,1,100.0,1,0,13,89,73,2,2,0,2,1,16,13,81.3,1
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Ludwig Augustinsson,6.0,LB,27-063,90,42,7,18,18,9,1,31,0,1,0.0,0,0,12,71,20,1,1,0,0,0,12,12,100.0,1
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Marcus Danielsson,24.0,CB,32-076,90,36,15,29,6,1,1,33,0,0,,0,0,4,32,9,0,0,0,1,0,8,8,100.0,1
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Victor Lindelöf,3.0,CB,26-341,90,30,11,16,9,5,1,26,0,0,,0,0,3,23,12,0,0,0,1,0,5,5,100.0,0
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Mikael Lustig,2.0,RB,34-192,67,47,5,14,24,11,3,40,0,0,,0,0,17,74,12,0,0,0,1,0,24,22,91.7,0
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Emil Krafth,16.0,RB,26-325,23,6,2,4,1,2,0,5,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,100.0,0
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,Robin Olsen,1.0,GK,31-166,90,36,34,36,0,0,0,21,0,0,,0,0,12,84,58,0,0,0,0,0,3,3,100.0,0
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,h,15 Players,,,,990,423,90,169,154,117,23,367,5,9,55.6,5,0,144,845,497,21,10,5,14,11,216,163,75.5,19
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Robert Lewandowski,9.0,FW,32-306,90,32,2,3,16,18,7,30,0,0,,0,0,19,222,145,6,4,1,2,0,29,22,75.9,4
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Karol Świderski,11.0,"FW,AM",24-151,90,36,1,4,18,16,7,35,2,3,66.7,2,0,22,93,61,4,1,1,5,0,35,31,88.6,11
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Piotr Zieliński,20.0,AM,27-034,90,67,0,7,29,37,4,53,1,2,50.0,1,0,41,304,162,12,5,1,2,2,45,40,88.9,8
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Mateusz Klich,14.0,DM,31-010,72,44,1,7,22,17,1,42,0,0,,0,0,30,108,46,1,1,0,0,2,36,34,94.4,2
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Kacper Kozłowski,6.0,DM,17-250,18,20,0,4,11,7,1,20,0,0,,0,0,12,69,41,2,0,0,2,0,15,15,100.0,3
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Grzegorz Krychowiak,10.0,DM,31-145,77,54,4,14,29,12,1,53,0,0,,0,0,33,131,57,2,1,0,0,0,36,35,97.2,1
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Przemysław Płacheta,17.0,DM,23-092,13,15,0,3,4,10,3,15,0,1,0.0,0,0,14,57,26,2,1,0,1,0,13,13,100.0,2
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Tymoteusz Puchacz,26.0,WB,22-151,45,30,1,6,16,13,2,26,0,1,0.0,0,0,20,168,82,4,4,0,0,2,16,14,87.5,4
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Przemysław Frankowski,19.0,"LB,WB",26-072,45,34,0,5,12,20,3,29,0,0,,0,0,25,218,176,8,2,1,0,0,25,23,92.0,1
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Kamil Jóźwiak,21.0,WB,23-062,60,51,2,3,28,26,1,48,1,3,33.3,1,0,41,314,220,12,4,0,2,1,40,39,97.5,4
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Jakub Świerczok,24.0,FW,28-177,30,8,0,0,4,4,1,8,1,1,100.0,1,1,6,11,0,0,0,0,1,0,10,7,70.0,1
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Jan Bednarek,5.0,CB,25-072,90,81,7,35,49,2,0,78,0,0,,0,0,49,243,103,2,0,0,0,1,45,45,100.0,0
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Kamil Glik,15.0,CB,33-140,90,72,5,42,34,2,2,68,0,0,,0,0,33,113,60,1,0,0,0,0,39,38,97.4,0
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Bartosz Bereszyński,18.0,"CB,RB",28-346,90,106,8,28,64,21,0,96,1,1,100.0,1,0,67,349,196,5,0,0,0,0,64,62,96.9,0
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,Wojciech Szczęsny,1.0,GK,31-066,90,21,14,19,2,0,0,16,0,0,,0,0,10,47,27,0,0,0,0,0,8,7,87.5,0
ee6087f4,"Wednesday June 23, 2021",17:00,Sweden,a,15 Players,,,,990,671,45,180,338,205,33,617,6,12,50.0,6,1,422,2447,1402,61,23,4,15,8,456,425,93.2,41
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Burak Yılmaz,17.0,FW,35-336,90,42,0,2,15,28,11,39,1,2,50.0,1,0,21,141,74,4,2,0,1,1,58,31,53.4,13
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Kenan Karaman,9.0,LM,27-103,74,20,0,1,9,11,6,20,0,0,,0,0,8,31,6,0,0,0,2,0,30,18,60.0,8
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Halil Dervişoğlu,26.0,LM,21-190,16,8,0,0,2,7,0,8,0,1,0.0,0,0,8,32,13,1,0,0,0,0,10,7,70.0,3
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Hakan Çalhanoğlu,10.0,CM,27-128,90,76,0,10,41,32,1,69,2,2,100.0,2,0,59,360,194,14,4,0,1,2,70,64,91.4,5
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Ozan Tufan,6.0,CM,26-085,45,21,0,2,15,4,1,21,0,0,,0,0,16,62,34,2,0,0,0,2,21,19,90.5,3
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Yusuf Yazıcı,11.0,CM,24-138,45,32,0,4,17,14,0,30,0,0,,0,0,25,161,107,3,1,0,0,0,26,25,96.2,2
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Cengiz Ünder,7.0,RM,23-337,82,45,0,4,19,24,6,42,2,3,66.7,2,0,30,147,107,8,1,3,1,1,44,30,68.2,4
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,İrfan Kahveci,21.0,RM,25-336,8,8,0,0,4,5,0,8,0,0,,0,0,6,44,29,1,1,0,0,0,9,6,66.7,1
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Okay Yokuşlu,5.0,DM,27-099,45,38,4,19,20,1,0,37,0,0,,0,0,24,91,57,1,0,0,1,0,26,26,100.0,0
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Merih Demiral,3.0,CB,23-103,45,44,8,23,22,4,2,44,0,0,,0,0,26,163,85,2,1,0,0,1,33,32,97.0,1
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Umut Meraş,13.0,LB,25-178,71,49,1,12,32,10,1,47,1,1,100.0,1,0,29,117,87,4,2,0,1,0,35,32,91.4,3
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Mert Müldür,25.0,LB,22-074,19,14,0,3,3,9,1,12,0,0,,0,0,8,8,3,0,0,0,0,1,15,11,73.3,3
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Çağlar Söyüncü,4.0,CB,25-024,90,79,15,45,32,4,1,77,0,0,,0,0,52,394,239,5,0,0,0,0,56,56,100.0,0
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Kaan Ayhan,22.0,"DM,CB",26-218,90,78,10,37,39,7,3,77,0,1,0.0,0,0,50,223,141,3,2,0,0,0,64,58,90.6,0
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Zeki Çelik,2.0,RB,24-119,90,74,5,22,37,17,1,63,1,1,100.0,1,0,41,181,92,5,1,0,0,0,43,43,100.0,4
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,Uğurcan Çakır,23.0,GK,25-072,90,37,35,37,0,0,0,22,0,0,,0,0,12,45,30,0,0,0,0,0,9,9,100.0,0
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,h,16 Players,,,,990,665,78,221,307,177,34,616,7,11,63.6,7,0,415,2200,1298,53,15,3,7,8,549,467,85.1,50
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Kieffer Moore,13.0,FW,28-312,90,37,1,2,20,15,5,37,0,0,,0,0,18,78,32,2,0,0,5,2,64,28,43.8,3
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Gareth Bale,11.0,LM,31-335,90,44,3,8,21,20,8,42,4,5,80.0,4,0,31,263,164,10,2,3,2,1,38,31,81.6,3
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Aaron Ramsey,10.0,CM,30-172,84,57,2,11,29,23,10,53,3,4,75.0,3,0,41,288,126,3,2,2,2,1,47,38,80.9,13
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Harry Wilson,8.0,CM,24-086,6,5,0,1,1,3,1,3,0,0,,0,0,3,16,13,1,0,0,0,0,3,2,66.7,1
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Joe Morrell,16.0,CM,24-164,90,48,5,16,25,7,0,46,0,0,,0,0,25,124,60,4,0,0,0,0,32,27,84.4,0
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Daniel James,20.0,RM,23-218,89,37,1,3,13,23,2,32,3,4,75.0,3,0,22,189,136,3,1,2,0,3,34,22,64.7,5
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Neco Williams,3.0,RM,20-064,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Joe Allen,7.0,DM,31-094,72,32,3,9,17,6,1,32,1,1,100.0,1,0,21,101,41,2,0,0,1,2,23,22,95.7,1
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Ethan Ampadu,15.0,DM,20-275,18,6,0,3,3,0,0,6,0,0,,0,0,1,15,13,1,0,0,0,0,4,3,75.0,0
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Ben Davies,4.0,LB,28-053,90,54,7,21,19,14,1,44,0,0,,0,0,16,79,26,1,0,0,0,0,24,22,91.7,1
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Joe Rodon,6.0,CB,23-237,90,32,9,19,12,1,1,30,0,0,,0,0,15,70,19,1,0,0,0,0,16,16,100.0,0
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Chris Mepham,22.0,CB,23-223,90,33,8,26,6,1,1,33,0,0,,0,0,10,39,18,0,0,0,0,0,14,14,100.0,0
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Connor Roberts,14.0,RB,25-266,90,42,1,10,23,11,2,34,1,1,100.0,1,0,24,113,73,5,2,1,0,0,28,26,92.9,1
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,Danny Ward,12.0,GK,27-359,90,31,29,31,0,0,0,14,0,0,,0,0,8,87,54,0,0,0,0,0,6,6,100.0,0
f09b64db,"Wednesday June 16, 2021",20:00,Turkey,a,14 Players,,,,990,458,69,160,189,124,32,406,12,15,80.0,12,0,235,1462,775,33,7,8,10,9,333,257,77.2,28
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Memphis Depay,10.0,FW,27-124,81,57,1,4,31,26,4,53,0,1,0.0,0,0,36,163,79,8,3,2,3,1,61,45,73.8,11
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Luuk de Jong,9.0,FW,30-294,9,7,0,2,5,0,0,7,0,0,,0,0,5,16,2,0,0,0,0,0,8,7,87.5,1
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Wout Weghorst,19.0,FW,28-314,63,25,0,2,12,12,6,25,0,0,,0,0,17,60,37,3,1,1,1,1,43,21,48.8,4
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Donyell Malen,18.0,FW,22-149,27,16,0,1,9,9,2,16,1,2,50.0,1,0,16,121,93,3,1,2,1,1,16,14,87.5,1
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Georginio Wijnaldum,8.0,AM,30-218,90,43,0,12,22,13,2,42,2,4,50.0,2,1,38,179,70,2,1,0,2,2,38,28,73.7,6
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Frenkie de Jong,21.0,DM,24-036,90,68,0,16,47,9,0,67,2,2,100.0,2,0,50,241,157,6,1,0,0,4,53,47,88.7,1
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Marten de Roon,15.0,DM,30-080,73,45,0,15,26,4,0,45,0,0,,0,0,24,57,5,0,0,0,1,0,26,25,96.2,1
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Ryan Gravenberch,16.0,DM,19-032,17,8,1,3,4,3,1,8,0,0,,0,0,6,46,31,2,1,0,0,0,10,6,60.0,1
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Patrick van Aanholt,12.0,WB,30-292,64,44,3,13,18,17,3,39,1,1,100.0,1,0,25,159,89,4,3,0,0,0,36,30,83.3,7
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Owen Wijndal,5.0,WB,21-201,26,13,2,8,4,2,0,11,0,0,,0,0,4,38,32,0,0,0,0,0,8,5,62.5,0
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Denzel Dumfries,22.0,WB,25-060,90,37,2,8,18,11,2,28,0,2,0.0,0,1,15,58,29,2,0,0,1,1,27,22,81.5,3
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Daley Blind,17.0,CB,31-100,63,71,4,26,47,2,0,69,0,0,,0,0,46,223,126,3,0,0,1,0,50,50,100.0,0
f3d39a29,"Thursday June 17, 2021",21:00,Netherlands,h,Nathan Aké,4.0,CB,26-119,27,16,2,6,10,1,0,16,0,0,,0,0,12,72,31,1,1,0,0,0,12,12,100.0,0
